Units,Appliances,Hours,Season,Rate,Bill
334,3,7.6,Winter,6.0,2544.8
309,6,10.5,Monsoon,6.5,2723.5
551,10,11.5,Summer,7.0,4882.0
379,11,2.1,Summer,7.0,3491.8
369,10,6.2,Monsoon,6.5,3351.1
351,10,6.9,Summer,7.0,3286.2
399,3,2.3,Winter,6.0,2508.4
426,2,6.3,Summer,7.0,3219.4
328,11,6.6,Winter,6.0,2994.8
208,1,7.8,Monsoon,6.5,1778.4
352,9,6.5,Summer,7.0,3337.0
122,7,3.2,Summer,7.0,1380.6
571,3,13.9,Winter,6.0,4129.2
149,7,1.8,Winter,6.0,1281.4
387,2,4.2,Summer,7.0,2863.6
334,6,9.8,Monsoon,6.5,2768.4
497,2,4.4,Summer,7.0,3825.2
497,1,5.8,Monsoon,6.5,3434.9
340,6,8.5,Summer,7.0,2906.0
420,12,1.8,Winter,6.0,3284.4
365,5,7.7,Winter,6.0,2714.6
179,7,5.5,Summer,7.0,1728.0
376,5,1.9,Summer,7.0,3150.2
491,2,7.4,Winter,6.0,3380.2
146,9,3.1,Monsoon,6.5,1602.8
122,9,8.3,Monsoon,6.5,1461.4
552,9,3.3,Winter,6.0,3978.4
533,5,6.7,Summer,7.0,4146.6
414,10,3.8,Summer,7.0,3705.4
465,5,8.3,Monsoon,6.5,3704.9
334,12,13.7,Monsoon,6.5,3386.6
530,5,13.1,Monsoon,6.5,4181.8
399,12,12.7,Monsoon,6.5,3625.1
428,10,4.8,Winter,6.0,3362.4
130,2,3.1,Monsoon,6.5,980.8
264,1,12.1,Monsoon,6.5,2213.8
332,12,13.1,Winter,6.0,3010.8
196,2,7.4,Winter,6.0,1579.2
143,4,11.9,Monsoon,6.5,1647.7
484,4,6.8,Monsoon,6.5,3573.4
208,2,7.9,Winter,6.0,1582.2
461,10,2.2,Winter,6.0,3575.6
130,1,8.9,Summer,7.0,1367.2
219,5,8.1,Winter,6.0,2012.8
263,1,5.2,Winter,6.0,1830.6
360,12,12.3,Winter,6.0,3356.4
589,7,2.1,Winter,6.0,4120.8
245,1,11.8,Winter,6.0,1874.4
513,6,7.6,Winter,6.0,3756.8
109,10,7.1,Winter,6.0,1509.8
306,4,11.3,Winter,6.0,2276.4
213,4,12.2,Winter,6.0,1918.6
494,7,11.3,Winter,6.0,3679.4
424,12,5.1,Winter,6.0,3371.8
422,10,9.1,Winter,6.0,3403.8
89,12,13.1,Summer,7.0,1836.8
271,2,3.7,Summer,7.0,2130.6
542,7,13.6,Summer,7.0,4723.8
565,5,6.5,Monsoon,6.5,4190.5
148,7,1.8,Monsoon,6.5,1357.4
367,12,13.8,Summer,7.0,3632.4
595,5,8.2,Winter,6.0,4238.6
477,1,1.6,Monsoon,6.5,3334.3
190,8,8.9,Summer,7.0,2151.2
586,9,3.1,Winter,6.0,4077.8
446,8,13.1,Summer,7.0,3864.8
536,3,13.9,Winter,6.0,3859.2
248,11,11.6,Winter,6.0,2415.8
193,3,2.2,Summer,7.0,1727.6
314,12,11.0,Winter,6.0,3067.0
313,7,5.8,Winter,6.0,2542.4
129,8,8.4,Monsoon,6.5,1529.7
351,9,3.7,Winter,6.0,2709.6
318,9,5.6,Summer,7.0,2946.8
354,1,1.9,Winter,6.0,2311.2
392,11,6.1,Winter,6.0,3326.8
229,4,12.1,Winter,6.0,1861.8
223,4,3.4,Summer,7.0,1995.2
583,11,13.3,Winter,6.0,4478.4
528,7,11.1,Winter,6.0,3907.8
380,11,9.5,Monsoon,6.5,3386.0
253,1,3.9,Winter,6.0,1826.2
468,11,3.6,Monsoon,6.5,3744.8
442,12,1.7,Winter,6.0,3606.6
148,10,11.3,Summer,7.0,1978.4
341,6,10.4,Summer,7.0,3017.2
475,10,13.9,Summer,7.0,4331.2
595,3,4.8,Winter,6.0,3866.4
315,5,1.6,Winter,6.0,2162.8
150,12,12.4,Monsoon,6.5,2177.2
597,5,7.9,Winter,6.0,4012.2
433,3,5.0,Winter,6.0,2913.0
448,5,4.8,Monsoon,6.5,3248.4
295,9,12.5,Monsoon,6.5,2735.5
302,8,10.3,Winter,6.0,2752.4
95,11,10.1,Summer,7.0,1676.8
206,3,8.2,Summer,7.0,1973.6
341,9,10.7,Monsoon,6.5,3241.1
515,10,8.1,Monsoon,6.5,4153.3
142,5,13.9,Monsoon,6.5,1648.2
216,8,2.8,Winter,6.0,1974.4
220,5,6.2,Monsoon,6.5,1796.6
470,12,4.7,Summer,7.0,4188.6
288,9,9.6,Summer,7.0,2949.8
321,4,8.6,Summer,7.0,2649.8
195,11,9.7,Summer,7.0,2456.6
481,3,13.3,Summer,7.0,4074.4
256,9,12.3,Summer,7.0,2596.4
297,3,3.3,Monsoon,6.5,2089.9
95,3,4.4,Summer,7.0,834.2
144,12,8.0,Summer,7.0,2098.0
468,2,2.1,Winter,6.0,2861.8
572,12,6.3,Monsoon,6.5,4529.4
165,5,3.9,Monsoon,6.5,1552.7
375,1,13.0,Summer,7.0,3024.0
376,6,9.6,Monsoon,6.5,2995.8
128,8,5.0,Monsoon,6.5,1623.0
221,4,5.4,Monsoon,6.5,1906.7
403,11,11.4,Monsoon,6.5,3520.7
283,12,11.2,Summer,7.0,2932.6
493,3,1.5,Winter,6.0,3187.0
468,8,11.9,Winter,6.0,3680.2
127,7,6.9,Summer,7.0,1586.2
355,2,2.4,Winter,6.0,2378.2
386,2,10.4,Winter,6.0,2702.2
81,8,8.3,Winter,6.0,1139.4
355,10,7.4,Winter,6.0,3104.2
95,6,11.2,Monsoon,6.5,1270.1
509,9,4.0,Winter,6.0,3884.0
466,9,10.6,Summer,7.0,4282.8
494,3,6.4,Monsoon,6.5,3670.2
319,9,6.9,Summer,7.0,3145.2
201,8,8.1,Monsoon,6.5,2151.3
154,6,1.9,Monsoon,6.5,1513.2
451,8,12.0,Summer,7.0,4154.0
466,1,10.2,Winter,6.0,3117.6
102,2,3.2,Summer,7.0,966.6
271,7,1.7,Winter,6.0,2018.6
85,10,6.1,Monsoon,6.5,1294.3
552,6,5.7,Summer,7.0,4423.6
551,8,7.2,Summer,7.0,4474.6
221,8,5.2,Monsoon,6.5,2046.1
178,9,9.9,Summer,7.0,2240.2
367,2,9.1,Summer,7.0,3009.8
526,5,3.7,Summer,7.0,4032.6
568,6,7.9,Monsoon,6.5,4191.2
134,12,12.5,Winter,6.0,1919.0
455,5,13.0,Monsoon,6.5,3549.5
434,11,5.2,Monsoon,6.5,3779.6
406,7,11.2,Summer,7.0,3524.6
224,3,12.1,Summer,7.0,2138.8
80,12,8.7,Winter,6.0,1378.6
488,4,13.1,Summer,7.0,4067.8
361,1,7.2,Winter,6.0,2390.6
365,8,13.9,Summer,7.0,3571.2
415,12,12.6,Summer,7.0,4030.8
139,2,7.6,Summer,7.0,1429.8
244,12,4.8,Summer,7.0,2703.4
172,3,13.9,Summer,7.0,1675.2
462,1,7.5,Winter,6.0,2927.0
140,2,3.0,Winter,6.0,1094.0
262,8,12.6,Summer,7.0,2611.8
168,6,3.8,Monsoon,6.5,1479.4
124,12,6.0,Monsoon,6.5,1829.0
219,4,2.0,Summer,7.0,1935.0
520,10,5.4,Summer,7.0,4298.2
575,5,12.8,Summer,7.0,4602.4
399,9,10.4,Monsoon,6.5,3469.7
224,10,8.0,Summer,7.0,2503.0
298,7,5.8,Monsoon,6.5,2535.4
563,2,6.7,Winter,6.0,3590.6
224,8,4.0,Monsoon,6.5,2097.0
164,4,12.8,Monsoon,6.5,1570.4
344,6,2.1,Summer,7.0,2886.8
492,4,10.1,Monsoon,6.5,3625.8
383,4,13.6,Winter,6.0,2972.8
342,9,11.0,Winter,6.0,2918.0
235,7,8.1,Winter,6.0,2148.8
525,1,10.8,Winter,6.0,3596.4
304,12,14.0,Summer,7.0,3303.0
595,4,8.3,Monsoon,6.5,4299.9
313,7,13.0,Winter,6.0,2699.0
221,9,2.1,Winter,6.0,1990.8
536,8,13.1,Summer,7.0,4513.8
448,8,9.2,Winter,6.0,3495.6
452,7,3.5,Summer,7.0,3856.0
89,10,1.9,Summer,7.0,1346.2
189,1,7.7,Winter,6.0,1422.6
108,11,13.9,Monsoon,6.5,1708.2
182,2,14.0,Summer,7.0,1882.0
477,2,9.0,Monsoon,6.5,3341.5
416,5,10.3,Summer,7.0,3602.4
478,1,10.1,Monsoon,6.5,3394.8
104,7,10.5,Summer,7.0,1516.0
402,5,10.2,Summer,7.0,3316.6
261,1,12.7,Monsoon,6.5,2036.1
528,6,11.3,Summer,7.0,4541.4
140,1,3.5,Winter,6.0,1066.0
131,2,5.5,Monsoon,6.5,1157.5
267,6,13.6,Summer,7.0,2621.8
427,1,7.0,Winter,6.0,2695.0
182,8,10.3,Winter,6.0,1816.4
130,6,10.4,Winter,6.0,1498.2
108,4,9.8,Monsoon,6.5,1119.4
89,7,5.1,Summer,7.0,1180.8
92,4,10.1,Winter,6.0,1240.8
83,5,5.9,Summer,7.0,937.2
518,1,7.8,Summer,7.0,3904.4
153,9,5.2,Summer,7.0,1699.6
424,10,9.2,Summer,7.0,3814.6
447,6,11.0,Monsoon,6.5,3577.5
428,3,2.1,Winter,6.0,2869.8
114,1,6.6,Summer,7.0,1146.8
93,11,1.7,Monsoon,6.5,1509.1
140,2,8.3,Winter,6.0,1276.4
349,1,11.2,Winter,6.0,2445.6
592,5,10.2,Winter,6.0,4076.6
303,11,3.9,Monsoon,6.5,2790.7
463,4,1.8,Winter,6.0,3139.4
549,7,11.0,Winter,6.0,3987.0
415,1,4.2,Winter,6.0,2700.6
154,8,4.2,Summer,7.0,1759.6
341,3,12.7,Winter,6.0,2540.6
188,8,8.2,Winter,6.0,1821.6
142,11,3.8,Monsoon,6.5,1887.4
233,4,11.4,Monsoon,6.5,2100.7
177,2,1.7,Winter,6.0,1105.6
120,11,12.7,Monsoon,6.5,1915.6
127,6,4.6,Monsoon,6.5,1470.3
503,9,4.7,Monsoon,6.5,3843.1
199,2,6.3,Summer,7.0,1776.4
219,10,13.1,Summer,7.0,2543.8
422,8,5.7,Monsoon,6.5,3560.6
541,6,12.2,Monsoon,6.5,4193.1
255,10,10.7,Summer,7.0,2800.6
251,7,2.1,Winter,6.0,1992.8
263,1,12.6,Winter,6.0,1917.8
458,6,8.0,Winter,6.0,3251.0
553,8,12.6,Winter,6.0,4104.8
535,2,2.6,Summer,7.0,3973.8
311,12,10.9,Summer,7.0,3115.2
273,7,10.3,Summer,7.0,2590.4
255,2,5.9,Summer,7.0,2198.2
580,12,1.6,Summer,7.0,4921.8
176,7,2.8,Monsoon,6.5,1584.4
527,4,8.2,Monsoon,6.5,3935.1
163,12,8.9,Monsoon,6.5,2098.7
554,12,13.7,Monsoon,6.5,4699.6
176,7,8.5,Monsoon,6.5,1709.0
131,6,13.0,Monsoon,6.5,1700.5
301,2,8.3,Monsoon,6.5,2360.9
238,9,12.9,Monsoon,6.5,2588.2
362,6,13.5,Summer,7.0,3311.0
178,9,3.2,Summer,7.0,2014.6
81,1,3.7,Summer,7.0,694.6
381,9,3.1,Monsoon,6.5,3115.3
239,1,4.6,Summer,7.0,1858.8
578,5,9.7,Winter,6.0,3981.6
192,2,6.8,Monsoon,6.5,1602.4
280,12,1.6,Monsoon,6.5,2558.8
93,3,2.0,Monsoon,6.5,811.5
363,12,10.2,Summer,7.0,3568.6
213,12,7.0,Summer,7.0,2500.0
185,4,6.2,Summer,7.0,1677.6
213,9,2.7,Summer,7.0,2172.6
496,5,6.4,Summer,7.0,3827.2
138,6,10.4,Monsoon,6.5,1546.2
547,8,5.9,Winter,6.0,4116.2
309,3,11.1,Summer,7.0,2529.8
245,10,2.6,Monsoon,6.5,2202.3
385,7,12.3,Winter,6.0,2979.4
303,2,13.3,Summer,7.0,2487.4
333,12,8.3,Winter,6.0,3001.4
476,7,3.5,Summer,7.0,4025.0
287,2,6.7,Summer,7.0,2183.6
137,6,6.6,Monsoon,6.5,1503.3
482,8,13.4,Winter,6.0,3657.2
319,12,6.4,Winter,6.0,2801.2
483,6,6.0,Summer,7.0,3944.0
373,5,5.3,Monsoon,6.5,2765.9
521,7,13.7,Winter,6.0,3970.6
273,12,4.3,Monsoon,6.5,2737.9
88,5,9.6,Winter,6.0,1163.8
544,4,3.1,Summer,7.0,4090.8
217,7,12.5,Winter,6.0,2017.0
382,3,4.7,Summer,7.0,3060.6
220,12,5.8,Monsoon,6.5,2506.4
408,5,9.9,Monsoon,6.5,3155.2
120,9,10.7,Monsoon,6.5,1564.6
497,3,9.5,Monsoon,6.5,3700.5
166,11,9.0,Monsoon,6.5,2090.0
305,4,8.5,Winter,6.0,2300.0
368,8,13.7,Summer,7.0,3424.6
138,6,8.1,Winter,6.0,1409.8
346,4,13.4,Summer,7.0,2924.2
326,2,2.5,Monsoon,6.5,2356.0
591,7,1.8,Monsoon,6.5,4332.9
558,12,6.4,Winter,6.0,4445.2
355,8,5.6,Monsoon,6.5,3066.3
354,12,11.2,Winter,6.0,3238.6
449,4,7.0,Summer,7.0,3737.0
357,7,6.3,Winter,6.0,2880.4
145,7,4.1,Winter,6.0,1432.8
160,3,5.8,Summer,7.0,1516.4
88,10,5.7,Summer,7.0,1431.6
169,6,3.8,Monsoon,6.5,1648.9
226,6,11.3,Monsoon,6.5,2215.4
470,7,5.3,Monsoon,6.5,3736.4
195,4,1.7,Summer,7.0,1663.6
325,6,11.2,Summer,7.0,2888.6
265,7,3.0,Winter,6.0,2125.0
351,11,8.3,Summer,7.0,3354.4
241,7,11.7,Summer,7.0,2473.6
396,4,10.5,Winter,6.0,2808.0
502,4,9.7,Winter,6.0,3627.6
186,11,12.8,Summer,7.0,2240.4
204,8,13.3,Monsoon,6.5,2250.4
225,2,2.5,Summer,7.0,1906.0
174,9,5.0,Winter,6.0,1699.0
451,11,5.0,Summer,7.0,3952.0
597,8,4.7,Winter,6.0,4338.6
195,8,3.9,Summer,7.0,1927.2
105,12,8.1,Monsoon,6.5,1713.3
231,4,12.8,Monsoon,6.5,2205.9
215,10,6.9,Winter,6.0,2148.2
272,4,7.4,Winter,6.0,2006.2
143,11,11.8,Winter,6.0,1935.4
529,9,2.3,Summer,7.0,4390.4
126,1,1.8,Winter,6.0,798.4
262,12,3.1,Winter,6.0,2446.8
407,8,9.8,Summer,7.0,3592.4
515,1,9.1,Summer,7.0,3890.8
206,4,11.0,Monsoon,6.5,2027.0
168,8,13.9,Monsoon,6.5,1868.2
204,4,6.2,Summer,7.0,1888.6
237,9,11.2,Winter,6.0,2260.6
107,10,9.6,Monsoon,6.5,1758.3
576,4,5.8,Monsoon,6.5,4207.4
440,11,10.0,Monsoon,6.5,3825.0
253,3,9.5,Summer,7.0,2308.0
274,9,9.0,Summer,7.0,2694.0
374,6,12.2,Summer,7.0,3312.6
310,3,4.3,Winter,6.0,2243.4
599,6,13.6,Summer,7.0,5053.8
173,1,8.4,Winter,6.0,1423.2
271,7,9.1,Summer,7.0,2517.8
242,4,6.3,Monsoon,6.5,1909.4
583,2,3.4,Summer,7.0,4207.2
307,9,10.0,Winter,6.0,2650.0
171,8,9.8,Monsoon,6.5,1977.9
348,9,12.2,Monsoon,6.5,3244.6
285,6,7.0,Winter,6.0,2280.0
228,4,13.7,Summer,7.0,2199.6
236,3,13.4,Monsoon,6.5,2214.2
188,10,5.2,Summer,7.0,2039.6
237,12,11.7,Winter,6.0,2473.6
442,7,2.2,Summer,7.0,3553.6
425,4,6.1,Monsoon,6.5,3068.3
328,11,11.4,Winter,6.0,3097.2
148,11,2.9,Summer,7.0,1710.2
486,11,11.4,Winter,6.0,3941.2
321,1,7.6,Summer,7.0,2535.8
392,2,9.7,Summer,7.0,3160.6
93,11,2.4,Summer,7.0,1480.2
490,11,2.2,Summer,7.0,4202.6
488,4,8.6,Monsoon,6.5,3764.8
454,7,2.3,Monsoon,6.5,3461.4
126,6,5.5,Winter,6.0,1441.0
258,11,9.7,Summer,7.0,2830.6
518,12,4.8,Summer,7.0,4429.4
430,6,6.9,Monsoon,6.5,3236.2
173,10,10.5,Monsoon,6.5,2026.5
408,8,8.3,Monsoon,6.5,3437.4
141,8,11.5,Summer,7.0,1749.0
339,3,6.9,Summer,7.0,2692.2
95,2,9.3,Monsoon,6.5,1111.9
219,12,9.8,Summer,7.0,2513.4
155,4,8.6,Winter,6.0,1500.8
493,8,8.1,Monsoon,6.5,4033.3
117,10,13.4,Winter,6.0,1819.2
155,3,6.8,Summer,7.0,1567.4
161,10,13.8,Summer,7.0,2107.4
528,11,6.4,Summer,7.0,4454.2
427,12,8.7,Winter,6.0,3706.6
566,11,8.3,Monsoon,6.5,4656.4
292,11,10.1,Summer,7.0,3049.8
198,10,2.6,Summer,7.0,2153.8
396,4,1.9,Winter,6.0,2801.2
422,3,4.4,Monsoon,6.5,2985.2
242,2,8.8,Summer,7.0,2100.4
437,8,11.6,Summer,7.0,3892.8
547,5,7.5,Winter,6.0,3692.0
223,7,13.6,Summer,7.0,2483.8
393,5,8.3,Winter,6.0,2987.4
490,5,8.7,Winter,6.0,3588.6
171,7,11.7,Winter,6.0,1855.6
516,12,13.9,Winter,6.0,4246.2
113,1,6.6,Winter,6.0,957.8
305,8,4.0,Winter,6.0,2509.0
516,10,3.8,Winter,6.0,3939.4
160,2,12.5,Winter,6.0,1579.0
446,3,8.6,Monsoon,6.5,3378.8
408,4,2.1,Summer,7.0,3213.8
557,12,1.6,Monsoon,6.5,4483.3
192,3,8.1,Winter,6.0,1659.8
291,7,5.2,Winter,6.0,2236.6
376,9,9.3,Winter,6.0,3237.4
423,10,6.4,Monsoon,6.5,3572.7
525,4,5.2,Winter,6.0,3574.6
379,12,4.3,Winter,6.0,3155.4
392,10,3.0,Summer,7.0,3619.0
330,10,4.5,Monsoon,6.5,2903.0
541,5,4.3,Winter,6.0,3679.4
350,1,8.1,Winter,6.0,2528.8
229,4,2.1,Summer,7.0,1939.8
510,3,9.1,Monsoon,6.5,3858.8
303,10,9.9,Monsoon,6.5,3018.7
356,2,4.6,Monsoon,6.5,2475.8
536,3,2.3,Summer,7.0,3949.4
570,1,7.5,Summer,7.0,4269.0
436,4,5.1,Monsoon,6.5,3297.8
424,8,11.5,Winter,6.0,3303.0
118,4,1.6,Summer,7.0,1134.8
523,5,6.3,Winter,6.0,3521.4
308,10,2.2,Summer,7.0,2731.6
444,2,3.2,Summer,7.0,3235.6
552,6,12.2,Summer,7.0,4627.6
481,4,5.6,Monsoon,6.5,3565.3
562,1,8.4,Monsoon,6.5,4023.2
303,2,4.8,Summer,7.0,2419.4
385,4,4.7,Monsoon,6.5,2911.1
477,4,2.6,Winter,6.0,3158.8
459,1,12.6,Monsoon,6.5,3402.3
275,7,3.5,Summer,7.0,2397.0
334,4,5.4,Summer,7.0,2748.2
351,7,4.1,Summer,7.0,2931.8
388,4,9.8,Summer,7.0,3396.4
596,12,10.2,Winter,6.0,4693.6
108,1,8.4,Monsoon,6.5,1012.2
224,10,12.3,Monsoon,6.5,2495.4
131,3,12.6,Monsoon,6.5,1294.3
578,8,12.6,Monsoon,6.5,4511.8
349,4,13.9,Winter,6.0,2747.2
406,1,3.4,Summer,7.0,3126.2
128,3,3.5,Winter,6.0,1197.0
367,7,6.4,Monsoon,6.5,2961.7
424,12,12.4,Winter,6.0,3602.2
285,3,8.0,Summer,7.0,2342.0
319,1,3.2,Monsoon,6.5,2146.1
490,10,13.9,Winter,6.0,3939.2
90,4,1.8,Summer,7.0,891.4
498,8,7.0,Winter,6.0,3616.0
518,8,6.1,Monsoon,6.5,3912.8
517,3,11.2,Winter,6.0,3637.6
335,12,2.2,Winter,6.0,2843.6
459,4,2.2,Monsoon,6.5,3243.1
344,8,3.6,Summer,7.0,2892.8
357,12,13.0,Summer,7.0,3560.0
210,9,5.2,Summer,7.0,2084.6
96,2,7.2,Monsoon,6.5,888.6
215,5,2.2,Summer,7.0,1932.6
529,12,6.7,Summer,7.0,4652.6
553,12,11.2,Monsoon,6.5,4590.1
587,6,11.8,Winter,6.0,4303.4
267,5,2.1,Summer,7.0,2286.8
312,9,12.4,Monsoon,6.5,3035.2
560,11,3.4,Summer,7.0,4838.2
264,3,5.5,Summer,7.0,2067.0
431,7,6.4,Monsoon,6.5,3558.7
340,9,10.6,Winter,6.0,2846.8
577,4,9.3,Summer,7.0,4640.4
158,3,2.7,Monsoon,6.5,1190.6
128,2,8.1,Summer,7.0,1364.8
321,12,5.8,Summer,7.0,3322.4
131,11,13.0,Winter,6.0,1752.0
130,8,5.1,Winter,6.0,1310.8
310,10,3.4,Monsoon,6.5,2663.2
337,12,5.9,Monsoon,6.5,3147.7
192,8,2.8,Monsoon,6.5,1785.4
584,7,10.9,Summer,7.0,4825.2
545,3,3.5,Summer,7.0,4142.0
233,3,2.9,Winter,6.0,1614.2
408,11,11.6,Winter,6.0,3532.8
279,12,10.7,Summer,7.0,3158.6
287,5,5.2,Summer,7.0,2555.6
392,9,12.0,Summer,7.0,3770.0
418,1,4.9,Monsoon,6.5,2779.2
90,6,9.2,Summer,7.0,1320.6
437,2,9.2,Monsoon,6.5,3238.1
538,8,4.7,Summer,7.0,4360.6
517,11,9.7,Winter,6.0,4019.6
404,7,4.4,Monsoon,6.5,3148.2
589,8,5.5,Winter,6.0,4145.0
447,10,3.4,Summer,7.0,3938.2
488,6,8.3,Summer,7.0,3960.4
217,1,9.7,Monsoon,6.5,1890.1
241,3,8.9,Monsoon,6.5,1919.7
410,7,4.2,Summer,7.0,3369.6
405,6,11.0,Monsoon,6.5,3477.5
318,7,4.6,Winter,6.0,2419.8
498,3,11.8,Monsoon,6.5,3763.4
264,1,6.9,Monsoon,6.5,1862.2
345,10,7.9,Winter,6.0,3073.2
179,4,4.1,Winter,6.0,1352.8
121,1,4.9,Summer,7.0,1172.2
240,2,11.7,Summer,7.0,2029.6
235,2,13.4,Summer,7.0,2088.2
461,12,5.2,Summer,7.0,4059.6
461,9,3.4,Monsoon,6.5,3748.7
507,9,7.7,Monsoon,6.5,4151.1
88,2,11.0,Winter,6.0,872.0
414,5,8.5,Monsoon,6.5,3133.0
396,5,10.9,Winter,6.0,2856.2
477,3,8.6,Summer,7.0,3881.8
532,11,8.1,Winter,6.0,4108.8
415,12,13.5,Winter,6.0,3703.0
488,12,5.4,Winter,6.0,3769.2
525,12,3.1,Monsoon,6.5,4280.3
264,2,9.1,Monsoon,6.5,2173.8
263,2,3.9,Summer,7.0,1938.2
145,1,5.1,Winter,6.0,1056.8
302,2,5.0,Monsoon,6.5,2331.0
194,2,7.4,Monsoon,6.5,1676.2
496,10,9.1,Summer,7.0,4368.8
178,11,3.5,Monsoon,6.5,1921.0
100,1,4.2,Summer,7.0,953.6
499,1,10.7,Winter,6.0,3294.6
82,1,1.6,Monsoon,6.5,592.8
245,9,5.7,Monsoon,6.5,2465.1
273,2,1.5,Winter,6.0,1683.0
263,5,4.6,Winter,6.0,2152.8
81,6,8.4,Summer,7.0,1124.2
255,11,11.2,Winter,6.0,2439.6
541,7,8.2,Summer,7.0,4542.6
548,7,13.2,Summer,7.0,4626.6
291,9,9.1,Summer,7.0,2923.8
288,4,11.7,Monsoon,6.5,2517.6
165,9,5.7,Monsoon,6.5,1725.1
492,3,6.5,Monsoon,6.5,3478.0
524,9,5.3,Summer,7.0,4306.4
156,4,3.4,Summer,7.0,1555.2
285,4,10.5,Summer,7.0,2477.0
600,12,13.6,Summer,7.0,5388.8
552,12,9.0,Summer,7.0,4778.0
568,6,10.4,Monsoon,6.5,4233.2
573,8,6.3,Winter,6.0,4006.4
459,10,3.6,Winter,6.0,3629.8
182,11,11.7,Monsoon,6.5,2201.6
210,8,9.1,Summer,7.0,2303.8
551,9,10.2,Summer,7.0,4757.6
509,10,12.2,Monsoon,6.5,4276.1
386,6,9.8,Monsoon,6.5,3114.4
97,12,11.8,Monsoon,6.5,1667.9
480,7,6.1,Monsoon,6.5,3799.8
473,3,9.1,Monsoon,6.5,3555.3
176,3,5.5,Monsoon,6.5,1447.0
599,10,8.6,Winter,6.0,4417.8
413,4,9.0,Winter,6.0,3062.0
89,8,10.7,Monsoon,6.5,1317.1
103,8,4.9,Monsoon,6.5,1419.7
501,7,8.9,Summer,7.0,4216.2
528,10,9.2,Summer,7.0,4701.6
83,9,11.3,Summer,7.0,1566.4
589,5,8.5,Winter,6.0,4239.0
495,5,2.4,Winter,6.0,3472.2
596,5,2.9,Summer,7.0,4664.2
375,8,8.0,Summer,7.0,3394.0
488,12,8.8,Summer,7.0,4565.4
469,5,11.2,Summer,7.0,4044.6
351,5,5.5,Summer,7.0,2871.0
483,1,5.6,Monsoon,6.5,3298.3
112,3,6.5,Summer,7.0,1245.0
486,7,5.1,Summer,7.0,3880.8
263,5,8.2,Summer,7.0,2374.6
186,4,1.5,Winter,6.0,1544.0
274,11,11.6,Monsoon,6.5,2838.8
392,11,11.7,Winter,6.0,3526.6
565,5,11.9,Summer,7.0,4517.2
435,7,13.8,Monsoon,6.5,3639.9
232,8,11.4,Summer,7.0,2319.2
80,4,2.1,Summer,7.0,904.8
479,11,6.5,Monsoon,6.5,4042.5
288,1,12.9,Monsoon,6.5,2331.2
379,2,8.5,Winter,6.0,2781.0
528,9,9.8,Summer,7.0,4555.4
539,10,2.1,Winter,6.0,4037.8
99,11,3.0,Monsoon,6.5,1533.5
504,11,11.5,Summer,7.0,4430.0
288,7,6.2,Summer,7.0,2556.6
316,5,13.0,Summer,7.0,2906.0
214,10,8.9,Winter,6.0,2055.2
575,5,9.8,Winter,6.0,4115.4
490,6,3.6,Monsoon,6.5,3544.8
225,3,3.0,Winter,6.0,1655.0
526,8,3.2,Monsoon,6.5,4095.6
268,3,3.1,Summer,7.0,2011.8
321,4,13.1,Winter,6.0,2552.8
110,5,7.7,Winter,6.0,1295.6
390,9,5.1,Winter,6.0,3083.8
308,10,7.0,Winter,6.0,2631.0
317,9,4.3,Summer,7.0,2777.4
163,3,5.1,Winter,6.0,1343.8
184,3,10.3,Summer,7.0,1649.4
335,7,3.1,Summer,7.0,2830.8
149,12,11.2,Summer,7.0,2107.6
226,11,13.6,Monsoon,6.5,2667.8
515,5,8.2,Summer,7.0,4288.6
332,10,5.8,Monsoon,6.5,2984.4
408,9,5.6,Monsoon,6.5,3335.8
392,3,10.0,Monsoon,6.5,3050.0
400,2,6.6,Summer,7.0,3221.8
580,6,9.2,Winter,6.0,4206.6
136,6,13.0,Summer,7.0,1826.0
128,6,5.4,Monsoon,6.5,1270.2
538,8,5.3,Winter,6.0,3987.4
454,11,4.2,Summer,7.0,3932.6
528,9,10.6,Winter,6.0,4050.8
552,2,6.0,Summer,7.0,4165.0
550,4,4.7,Monsoon,6.5,3920.6
421,4,7.6,Summer,7.0,3542.8
307,4,3.1,Summer,7.0,2456.8
165,2,10.1,Winter,6.0,1374.8
266,7,13.2,Monsoon,6.5,2665.6
598,9,12.6,Winter,6.0,4660.8
441,3,7.5,Summer,7.0,3585.0
89,5,11.8,Summer,7.0,1350.4
403,11,2.3,Summer,7.0,3542.4
535,12,5.3,Summer,7.0,4690.4
297,6,10.6,Monsoon,6.5,2714.3
131,2,7.9,Monsoon,6.5,1106.7
515,11,7.5,Winter,6.0,4014.0
470,8,2.6,Winter,6.0,3507.8
467,3,8.9,Winter,6.0,3299.2
146,5,4.3,Monsoon,6.5,1446.4
343,7,9.4,Summer,7.0,3189.2
429,1,9.1,Winter,6.0,3037.8
109,12,2.0,Monsoon,6.5,1418.5
428,8,4.3,Monsoon,6.5,3280.4
319,11,10.4,Monsoon,6.5,3012.7
167,9,8.9,Summer,7.0,2120.2
374,3,9.6,Winter,6.0,2756.8
384,10,10.9,Winter,6.0,3343.2
459,8,3.6,Monsoon,6.5,3643.3
416,11,10.4,Winter,6.0,3530.2
209,9,10.8,Monsoon,6.5,2121.9
226,2,7.0,Summer,7.0,2056.0
155,3,5.2,Winter,6.0,1396.6
